Age,Cust_segment,Gender,Customer_status,Customer_year,Sale
47,High,F,Active,20,27694.83984
33,High,F,Active,7,10126.16016
30,High,M,Active,3,44891.46973
25,High,M,Active,17,19719.64063
27,High,M,Active,14,59237.98047
44,High,F,Active,12,34341.52928
43,Low,F,Active,20,57082.92871
28,High,M,Active,11,98772.58156
23,High,F,Active,9,29945.8907
25,High,M,Active,11,37009.57109
37,Low,F,Active,22,99267.89383
11,High,F,Active,4,30385.67969
21,High,M,Active,6,30342.68957
39,High,F,Active,15,84138.29297
44,High,F,Inactive,9,47375.8
47,Low,F,Active,21,39581.71063
37,High,M,Active,7,67789.86
37,High,F,Active,14,88306.54883
32,High,F,Active,6,49589.37
39,High,F,Active,20,58117.11995
32,High,F,Active,24,28550.81055
30,Low,F,Inactive,18,40089.30141
36,High,M,Inactive,19,12237.0998
20,Low,F,Active,13,70637.99902
33,High,M,Active,3,75887.99219
54,High,F,Active,11,129496.1719
70,High,M,Active,22,43152.57825
33,High,F,Active,8,17263.38016
33,High,F,Active,9,27701.19922
26,High,F,Active,4,19835.05
49,High,F,Inactive,10,27642.2207
21,High,F,Active,5,34950.82969
34,High,F,Active,7,10814.32961
25,High,M,Active,8,82779.63281
39,High,M,Active,7,44921.58984
45,High,F,Active,17,56670.96099
22,Low,F,Active,14,36200.28922
39,High,F,Active,14,76075.1875
41,High,F,Active,8,123680.1719
42,High,F,Active,11,39095.19141
38,High,M,Active,21,124699.6328
38,Low,F,Active,16,50557.07813
48,High,M,Active,18,13168.36035
52,Low,F,Active,20,78160.03883
28,High,F,Active,21,60534.13086
35,High,F,Active,11,85654.51624
30,High,F,Active,7,36813.85906
39,High,M,Active,12,53563.96845
41,High,F,Active,8,26812.01904
55,High,F,Inactive,19,9432.879883
46,High,M,Active,16,96597.85156
27,High,F,Active,9,13264.4903
69,High,F,Inactive,21,20740.19922
48,High,F,Active,7,33983.73944
23,High,F,Active,10,97934.84161
28,High,F,Active,6,74400.09137
37,Low,F,Active,5,13152.16992
34,High,F,Active,10,35348.62109
70,High,M,Active,19,62768.68164
37,High,F,Active,4,32883.62922
26,High,F,Active,18,56030.4312
66,High,M,Inactive,19,66618.05
21,High,M,Active,13,23585.47
28,High,F,Active,8,96418.96906
26,Low,M,Active,16,21601.58984
29,High,F,Active,12,80736.59
39,High,M,Active,10,37982.01953
47,High,F,Active,18,43572.96875
57,Low,M,Active,22,45613.78931
50,High,F,Active,4,90493.42969
27,High,F,Active,4,32514.42969
46,High,M,Active,13,90906.09375
17,High,M,Active,7,45868.44141
23,High,M,Active,6,52861.23188
44,High,M,Active,8,47242.5
45,High,F,Active,7,45081.05078
28,High,F,Active,7,38150.04969
20,High,F,Active,4,8021
31,High,F,Active,6,23415.40039
24,High,F,Active,3,56968.01
36,High,F,Active,24,24468.57007
27,High,F,Active,8,55298.57031
44,High,F,Inactive,12,30527.98828
29,High,F,Active,7,29706.05062
39,High,M,Active,5,11568.34961
68,High,M,Inactive,10,44139.37891
40,High,F,Active,12,27152.62085
48,High,M,Active,11,56856.50977
65,Low,Male,Active,10,81455.45313
35,High,M,Inactive,3,20158.81
23,High,M,Active,4,8165.839844
43,High,F,Active,8,27033.31055
28,High,F,Active,7,78083.32031
22,High,F,Active,4,84622.33643
45,Low,F,Active,20,93723.46
36,High,M,Active,10,25886.90039
38,High,F,Active,16,37082.79981
23,High,F,Active,20,11017.15039
50,Low,F,Active,15,9023.940186
38,High,M,Active,10,34764.20911
48,High,F,Active,19,80301.67188
31,High,M,Active,3,11897.20996
36,High,F,Active,20,27823.23047
31,Low,F,Active,12,29272.35034
48,High,F,Active,9,18862.9707
15,High,M,Active,13,27262.50049
16,High,F,Active,14,18926.09
64,High,M,Active,19,59307.08887
29,High,F,Active,5,74009.81299
22,High,M,Active,18,74479.47266
28,High,F,Inactive,18,14310.45976
41,High,M,Active,19,9056.61
41,High,F,Active,22,49501.33875
39,Low,F,Active,19,74632.93945
22,Low,F,Active,9,96927.54876
40,High,M,Active,13,20729.97083
22,High,F,Active,7,13044.72022
42,Low,F,Active,21,49352.95972
35,High,M,Active,16,55283.18188
33,High,F,Active,11,45681.17906
26,High,F,Active,5,64080.68984
58,High,F,Active,24,67355.17017
18,High,M,Active,6,72019.07
49,High,M,Active,17,17512.36008
39,Low,M,Active,7,75218.5
67,High,M,Active,20,81177.54
12,High,M,Active,3,82969.23718
39,High,M,Active,9,63531.79876
16,High,F,Active,8,33641.85938
21,High,F,Active,7,34732.12109
35,High,F,Active,2,95121.92
35,Low,M,Active,17,44017.60938
38,Low,M,Inactive,11,63119.36868
25,High,F,Active,4,75438.82813
29,High,F,Active,13,74760.41234
31,High,M,Active,7,33136.27
46,High,M,Active,14,24522.4
25,High,M,Active,10,33676.77051
56,Low,M,Active,20,93922.92188
29,High,M,Active,1,62158.81921
13,High,F,Active,6,13771.22022
20,High,F,Active,2,39839.14827
58,High,M,Active,21,53419.12891
61,High,M,Inactive,22,76134.31187
35,Low,M,Active,20,76597.42944
32,High,F,Active,11,36031.48828
28,High,M,Active,4,32528.21094
45,Low,M,Active,8,20795.40918
23,High,F,Active,6,45624.10156
55,Low,M,Active,1,57904.08984
41,High,F,Active,22,106812.8809
57,High,F,Active,18,100381.0932
26,High,F,Active,15,23077.54004
39,High,M,Active,10,83556.85059
51,Low,M,Active,21,50477.99926
38,High,F,Active,20,30480.06039
33,High,F,Active,7,61432.37109
29,High,F,Active,8,47439.19922
43,High,F,Active,14,80960.12
46,High,M,Active,19,50818.78906
46,High,M,Active,21,52194.51813
34,High,M,Active,8,38571.01953
38,High,F,Inactive,16,87498.12
34,Low,F,Active,11,92374.44146
25,High,F,Active,7,103750.666
47,High,F,Active,14,14964.29981
53,High,M,Inactive,13,87076.75684
40,High,M,Active,13,22756.99023
33,High,M,Active,11,60527.09
37,High,F,Active,16,76514.59961
27,High,M,Active,6,45026.34964
37,High,M,Active,19,25192.26014
36,Low,M,Active,3,80481.11719
23,High,M,Active,7,47037.97
28,High,F,Active,18,70907.17773
38,High,F,Active,3,18036.48
13,High,F,Active,4,46836.87109
38,High,F,Active,12,50578.97
28,High,M,Active,9,80004.41
55,Low,M,Active,22,46127.87109
40,High,F,Active,20,62925.95875
33,High,F,Active,9,32705.60065
52,High,M,Active,13,33393.15039
38,High,F,Active,11,33189.6
31,High,M,Active,19,136279.5703
23,Low,F,Active,5,107883.2578
25,High,M,Active,10,135979.2178
32,High,M,Active,12,56496.39844
39,Low,M,Active,18,66909.8208
20,High,M,Active,1,64450.91
51,High,F,Active,13,79434.57172
63,Low,M,Active,20,16217.27012
31,Low,F,Active,15,50829.3589
47,High,F,Active,22,47635.18066
53,High,M,Active,20,102515.2188
31,High,F,Active,13,18666.89343
33,Low,M,Active,22,43503.76984
31,High,F,Active,14,16388.60986
38,High,F,Active,6,16989.96094
46,High,F,Active,6,51802.85828
27,Low,M,Active,4,41398.81016
37,High,M,Inactive,12,150276.2266
49,High,F,Active,10,35471.73047
35,Low,F,Active,5,50918.00195
36,High,F,Active,5,67625.70875
23,High,F,Active,17,58029.60156
37,High,M,Active,19,72257.66211
59,High,M,Active,12,13403.11987
13,High,F,Active,3,56049.48109
16,High,F,Active,2,38651.79102
44,High,F,Active,19,51166.5293
53,Low,F,Active,24,53974.24
24,Low,F,Active,11,73373.48663
27,High,M,Active,2,73409.59131
27,High,M,Active,3,54165.65186
30,High,M,Active,2,28672.63977
44,Low,F,Active,20,81400.02344
32,Low,F,Active,10,66143.05158
26,High,F,Active,9,18705.83984
32,High,F,Active,20,17498.36035
29,Low,M,Active,1,75436.23828
32,High,F,Active,19,93073.36328
51,High,F,Inactive,19,69328.12
42,High,F,Active,20,94476.06323
15,High,F,Active,4,14094.18969
30,High,M,Active,13,24205.59
33,High,F,Active,9,64187.80273
25,High,F,Active,6,29877.04987
31,High,M,Active,17,64997.37012
54,High,F,Active,22,82470.05103
62,Low,M,Active,21,70149.79
24,High,F,Active,7,78558.27
30,Low,M,Inactive,9,32506.35992
35,High,M,Active,8,64586.24158
49,Low,M,Active,21,65817.37
27,High,F,Active,6,50065.90039
15,High,M,Active,7,32020.16016
48,Low,M,Active,22,42022.41
49,High,M,Active,6,26498.28937
20,High,F,Active,3,67501.81055
41,High,F,Active,17,69499.77344
53,High,F,Active,17,92094.03688
13,High,F,Active,2,99000.06
43,Low,F,Active,8,148593.6416
28,High,M,Active,12,39075.75
31,High,F,Active,6,13108.30078
30,High,F,Active,14,16575.14999
45,High,M,Active,12,55510.99032
42,Low,M,Active,8,62621.64893
26,Low,F,Active,5,54645.7002
34,High,F,Active,8,50273.5
33,High,M,Active,5,48504.31037
44,High,F,Active,18,160054.3187
32,High,F,Active,7,88003.44653
31,High,M,Active,19,38319.40147
43,High,F,Active,17,23747.41969
51,High,F,Inactive,11,15255.53027
38,High,M,Active,3,84038.66601
49,High,F,Active,22,19592.91004
21,High,F,Active,3,12194.17969
31,High,F,Inactive,16,63626.46024
27,High,F,Active,9,57314.25891
28,High,M,Active,10,76134.77
32,High,M,Active,7,11769.51047
36,High,F,Active,20,29016.24969
36,High,F,Active,19,26846.7207
47,High,M,Active,19,12230.68031
21,High,F,Active,10,16168.7207
62,High,M,Inactive,22,8459.450081
30,High,F,Active,9,43286.67188
35,High,F,Active,6,70889.53
33,High,F,Active,6,140785.4004
32,High,F,Active,17,133172.9919
28,High,F,Active,17,53199.95
38,Low,M,Active,9,91016.78418
27,High,F,Active,7,28456.80008
49,High,M,Active,19,87234.82813
27,High,F,Active,11,78694.23096
25,High,M,Active,5,141990.82
29,High,M,Active,7,13593
49,High,M,Active,4,26935
33,High,F,Active,7,47631.02921
21,High,F,Active,6,95606.54297
57,High,M,Active,20,28341.94043
23,High,M,Active,16,19105.48047
47,High,F,Active,20,40235.65039
46,High,F,Active,8,72148.96124
30,High,M,Active,6,21302.64063
53,Low,F,Active,11,16664.32003
47,Low,M,Active,23,90096.27161
45,High,F,Active,10,41454.71875
23,High,M,Active,9,63311.8093
66,High,M,Inactive,22,21034.15039
29,High,M,Active,19,100835.3496
58,Low,M,Inactive,21,78881.96094
36,High,F,Active,20,95311.77148
38,High,F,Active,17,33583.69
37,High,F,Active,6,35131.78027
32,High,F,Active,13,38736.17
27,Low,F,Active,10,71026.45947
48,High,F,Active,20,103757.9597
31,High,M,Active,18,61938.49344
23,High,F,Active,7,34434.48987
45,High,F,Active,8,75398.5791
33,High,M,Active,6,50988.53125
36,Low,M,Active,20,87181.67188
26,Low,F,Active,16,99045.83
21,High,F,Active,11,37166.17
37,High,M,Active,20,46514.42078
22,High,F,Active,2,81533.53809
21,High,F,Active,10,33780.43
33,High,F,Active,9,42937.09082
31,High,M,Active,18,37718.06964
24,High,F,Active,4,103433.4004
37,High,M,Active,19,41210.51953
50,Low,F,Inactive,21,25719.29053
37,Low,F,Active,8,94879.49212
16,High,M,Active,5,90895.71875
39,High,M,Active,9,155246.6666
36,High,F,Active,5,13396.23994
27,High,F,Inactive,12,30762.49
39,High,F,Active,21,38796.25977
24,Low,M,Active,17,90683.9
46,High,F,Active,20,81772.6611
46,High,M,Active,20,86122.50195
34,High,F,Active,21,45792.26172
19,High,F,Active,3,12350
40,High,F,Active,9,42155.59961
38,High,F,Active,15,31507.69043
11,High,M,Active,5,17560.13013
33,High,F,Inactive,11,77046.13281
42,High,F,Active,20,39816.39844
23,High,F,Active,10,30640.24902
35,Low,F,Active,9,86948.48029
67,High,F,Inactive,4,23722.28003
40,High,F,Active,5,37053.2207
13,High,M,Active,3,37038.26953
56,Low,M,Inactive,21,25154.26047
35,High,F,Active,21,40343.91016
29,High,M,Active,6,74695.04102
27,High,M,Active,5,20043.86914
46,High,M,Active,21,102845.5918
39,High,F,Active,6,39087.71887
36,Low,F,Active,10,70701.89063
31,Low,M,Active,16,97593.0625
33,High,M,Inactive,13,28085.07031
32,High,F,Active,10,41313.81858
29,Low,F,Active,14,16752.56008
33,High,M,Inactive,4,39551.99
27,High,M,Active,20,92118.61906
59,High,M,Inactive,22,62492.87891
14,High,M,Active,8,57103.64063
37,High,M,Active,20,18960.53027
43,High,F,Inactive,19,88775.95
57,High,M,Active,20,29981.69922
41,High,F,Active,7,65533.91
27,High,M,Active,2,37100.43015
35,High,M,Active,3,62978.8289
35,Low,M,Active,15,78702.48291
25,High,M,Active,5,24296.59961
41,High,F,Active,17,76220.08984
35,High,F,Active,11,88976.782
46,High,F,Active,16,20888.29965
24,High,F,Active,7,62232.8004
48,High,F,Active,11,57662.42188
41,High,F,Active,6,16579.26953
35,High,M,Active,16,31228.74945
23,High,F,Active,1,22084.97027
29,High,M,Active,5,10857.24969
25,High,M,Active,9,47741.45129
44,High,F,Active,16,15884.41992
67,Low,F,Inactive,21,100274.9063
26,High,F,Active,17,23064.9707
26,High,F,Active,2,23005.34961
36,High,F,Active,21,76023.59375
35,High,F,Active,8,42267.61865
33,High,F,Active,13,82060.06934
34,High,M,Inactive,15,25178.81055
77,High,M,Active,21,82018.47376
27,High,M,Active,17,16922.40956
26,High,M,Active,8,59472.67188
23,High,M,Active,4,13193.88
25,Low,F,Active,10,86967.90869
58,High,M,Active,5,94764.71155
69,Low,M,Active,17,135779.9063
25,High,F,Active,5,75418.2906
24,High,F,Inactive,18,10651.80029
26,Low,M,Active,17,54662.33188
22,High,M,Active,12,35497.82813
42,Low,F,Inactive,21,28904.8504
27,High,F,Active,11,60630.10156
29,Low,M,Active,6,24816.12961
47,High,F,Active,7,33372.51039
50,High,M,Active,22,52342.92969
22,High,F,Active,10,73379.79813
46,High,M,Active,8,47542.47859
26,High,F,Active,21,85175.32
55,High,M,Active,22,29212.91992
35,Low,F,Active,2,145634.3906
41,High,M,Active,19,80264.16284
48,Low,M,Active,4,20873.94043
47,High,F,Inactive,10,27923.35938
42,High,F,Active,24,18113.91078
48,High,M,Active,15,50258.73047
48,High,F,Active,10,60341.63867
57,Low,M,Active,20,33429.18066
31,High,M,Active,5,52792.98828
54,High,M,Active,22,38020.76968
16,High,F,Active,6,122158.6523
42,High,F,Active,12,8108.100037
29,High,F,Active,15,30620.08984
24,High,F,Active,8,31070.09949
31,High,M,Inactive,9,56957.89888
25,High,F,Active,10,101605
41,Low,M,Active,18,79419.64844
36,High,F,Active,18,15945.61929
26,High,F,Active,7,35566.61976
30,High,M,Active,12,35201.60938
49,High,M,Active,8,24266.33984
31,High,F,Active,6,15138.9003
38,High,F,Active,6,9000
34,High,F,Active,17,29517.03961
42,High,F,Active,20,26279.76
43,High,M,Active,9,43349.49097
41,High,M,Active,10,59869.83844
32,High,M,Active,2,81878.9375
42,High,F,Active,23,52151.36188
69,Low,M,Inactive,21,55554.59
39,High,M,Active,9,93935.34375
29,High,M,Active,17,43388.87891
52,Low,M,Active,17,100578.25
43,High,F,Active,18,96244.26172
37,Low,F,Active,15,31333.53906
45,High,F,Active,10,13308.49953
47,High,M,Active,16,42239.69
21,High,F,Active,2,17863.09016
23,High,M,Active,7,47003.69922
43,High,F,Active,12,82272.16797
31,Low,F,Active,20,62544.25977
53,High,M,Active,20,59875.2
29,High,F,Active,4,40682.3208
51,Low,M,Active,20,64014.94019
38,High,F,Active,18,17351.86008
58,High,M,Active,21,94893.22656
62,Low,F,Active,18,79843.42676
36,High,F,Active,6,23669.01025
54,High,M,Active,20,57540.96094
22,High,F,Active,2,93723.42969
29,High,F,Active,10,91941.49219
27,High,F,Active,12,30867.23047
49,Low,F,Active,12,38248.45093
34,High,F,Active,15,67918.35156
63,Low,M,Inactive,12,46757.37109
54,High,F,Inactive,6,76780.90625
29,High,F,Active,19,22435.93066
32,High,F,Active,9,15766.50952
26,High,F,Active,13,33967.4502
30,High,F,Active,18,48115.78125
20,High,F,Active,11,121193.1497
26,High,F,Active,7,10851
52,Low,F,Active,20,100447.8826
34,High,F,Active,9,23384.22024
46,Low,M,Active,16,64638.02344
41,High,M,Active,10,18347.85938
33,High,F,Active,15,66855.98211
34,High,M,Active,4,32845.91
44,High,M,Active,18,35372.20996
29,High,M,Active,10,90021.1875
55,High,F,Active,20,98559.38781
41,High,M,Active,20,60765.1084
21,High,M,Active,15,144422.6201
52,High,F,Inactive,20,15828.76
38,Low,M,Active,19,46252.4082
42,High,M,Active,5,11580.72992
19,High,M,Active,10,34134.71002
39,High,F,Active,3,12756
28,High,F,Active,3,96308.70688
53,High,M,Active,22,24315.59961
11,High,F,Active,4,19455.57031
33,High,F,Active,17,78050.13281
43,High,M,Active,20,32844.08008
27,High,F,Active,9,21901.83055
32,High,M,Active,21,62524.80859
28,High,F,Active,9,71168.93
26,High,F,Active,10,18748.8293
42,High,F,Active,10,94854.85645
63,High,M,Active,20,43130.69141
38,High,F,Active,18,40464.41
53,High,M,Active,20,38569.31055
24,High,F,Active,7,72488.72852
38,Low,F,Inactive,20,33768.27
27,High,F,Active,5,19891.17969
28,High,F,Active,16,62544.85046
48,High,F,Active,22,40555.07
23,High,F,Active,7,91051.03125
46,High,F,Active,13,85876.10375
49,Low,F,Active,22,70934.96094
31,High,M,Active,20,29920.94092
32,Low,F,Active,13,96866.12
25,High,F,Active,3,107922.0483
53,High,M,Active,22,66839.57813
44,High,M,Inactive,10,98095.97
26,Low,F,Active,9,56307.46948
11,High,F,Active,3,25211.93961
32,High,F,Active,5,95959.1525
49,High,F,Active,16,26123.15
53,High,M,Inactive,20,25113.30078
21,High,F,Active,4,25697.16931
34,High,F,Active,19,119526.2884
32,High,M,Active,19,22342.36961
50,High,M,Inactive,21,106559.1875
25,High,F,Active,2,91293.46
37,High,M,Active,10,75046.88
35,High,M,Active,19,29673.58936
37,High,F,Active,2,23762.06934
29,Low,M,Active,8,58160.60938
31,Low,M,Active,17,149272.1038
20,High,M,Active,7,95548.71871
58,High,F,Active,20,67210.01
44,High,F,Active,15,29143.0293
27,High,F,Active,4,15976.15027
47,High,M,Active,8,22361.68945
38,High,F,Active,17,29712.34
27,High,F,Active,20,78296.2666
34,Low,M,Active,21,53294.51953
26,Low,M,Active,5,64661.03906
29,Low,M,Active,8,18973.71
28,High,F,Active,19,48475.93988
34,High,F,Active,4,50081.23047
52,Low,F,Active,6,74498.02344
42,High,M,Inactive,15,68718.75049
21,High,F,Active,20,25259.00977
37,High,F,Inactive,14,37749.88
21,High,M,Active,6,24142.46094
29,Low,F,Active,14,15074.59047
67,High,M,Active,19,16756.25049
24,Low,M,Active,3,20993.62016
28,High,F,Active,9,47741.9397
47,High,M,Active,22,23990.98047
41,Low,F,Active,5,66925.19812
44,High,M,Active,4,20358
18,High,F,Active,8,53626.89014
22,Low,F,Active,20,64326.59863
38,High,F,Active,3,21464.7793
77,High,F,Inactive,20,84510.69
35,High,F,Active,7,45313.69922
56,High,F,Active,10,63227.21094
16,High,F,Active,10,99985.89
30,High,F,Active,11,102684.7617
25,High,M,Active,7,44752.39844
34,High,F,Active,8,47892.6093
34,High,M,Active,12,24972.56055
28,High,F,Active,3,52887.42969
28,High,F,Active,2,15482.2502
34,High,F,Active,8,26677.04
11,High,F,Active,9,53766.69922
28,Low,F,Active,5,108915.7231
57,Low,M,Active,19,18895.84
59,Low,M,Active,8,31075.79004
30,High,F,Active,5,25265.54004
39,Low,M,Active,16,20445.06983
31,High,M,Active,21,97819.64893
34,High,F,Active,7,102744.8478
62,High,F,Active,18,31363.13086
26,High,M,Inactive,4,67424
12,High,F,Active,4,23183.03052
23,Low,M,Active,2,95323.52344
27,High,M,Active,7,31843.5707
41,High,F,Active,22,26453.55914
41,High,F,Active,21,52536.53813
29,High,F,Active,7,23463.95
35,Low,M,Inactive,12,74120.72656
17,High,F,Active,8,26112.51074
42,High,F,Inactive,13,29170.83008
34,High,F,Active,7,48253.34
69,High,F,Active,22,71680.20898
49,High,M,Active,15,18992.48047
59,Low,M,Active,14,62424.91174
29,High,M,Active,9,17393.41992
41,High,M,Active,13,26977.98071
44,High,M,Active,17,80848.34
41,High,F,Active,20,25295
22,High,F,Active,17,30450.50977
68,High,M,Active,20,25300.61914
32,Low,M,Active,10,21775.30078
37,High,M,Active,12,42419.29
59,Low,M,Active,10,98446.96875
42,High,M,Active,20,55144.4
49,High,M,Active,19,20581.16992
29,High,F,Active,4,33034.78125
46,Low,M,Active,18,19853.52979
38,Low,M,Active,5,79701.83
38,High,F,Active,9,24463.09009
41,Low,M,Active,18,61208.32813
47,Low,F,Active,,36457.23062
41,Low,F,Active,5,34653.88086
