customer_id,Age,Occupation,Location,Status,Income,Car Segment,Car_Type,Flag_Customer_NPL
1100004460,33,Farmer,South,Married,50120,SUV,New Car,1
1100004461,18,Farmer,South,Single,15213,Eco Car,New Car,0
1100004462,32,Salary,North-east,Single,36494,Eco Car,Used Car,0
1100004463,26,Salary,South,Single,13072,Eco Car,Used Car,0
1100004464,30,Farmer,South,Married,49229,Pickup,New Car,0
1100004465,31,Farmer,North,Single,50115,SUV,New Car,1
1100004466,23,Salary,North-east,Married,17545,Eco Car,Used Car,0
1100004467,28,Farmer,Central,Single,19387,Eco Car,Used Car,0
1100004468,39,Farmer,North-east,Single,68409,Luxury,Used Car,0
1100004469,17,Self Employee,North,Married,14439,Eco Car,Used Car,0
1100004470,24,Farmer,South,Single,13054,SUV,New Car,0
1100004471,41,Salary,Central,Single,125723,Eco Car,Used Car,0
1100004472,25,Farmer,Central,Married,18022,Eco Car,New Car,0
1100004473,46,Salary,North-east,Single,106765,Eco Car,Used Car,0
1100004474,28,Farmer,Central,Single,15556,Luxury,Used Car,0
1100004475,27,Farmer,South,Single,16051,Eco Car,New Car,0
1100004476,26,Salary,North-east,Single,14172,Eco Car,New Car,0
1100004477,35,Farmer,Central,Single,25280,Eco Car,New Car,0
1100004478,33,Salary,North,Single,64737,Pickup,Used Car,0
1100004479,44,Self Employee,Central,Married,81334,Eco Car,Used Car,0
1100004480,27,Farmer,South,Single,17586,Eco Car,New Car,0
1100004481,29,Salary,North-east,Single,14110,SUV,Used Car,0
1100004482,19,Farmer,North-east,Single,15054,SUV,New Car,1
1100004483,31,Salary,South,Married,35554,Eco Car,Used Car,0
1100004484,24,Salary,Central,Single,17477,Eco Car,Used Car,0
1100004485,27,Farmer,Central,Married,15642,SUV,Used Car,0
1100004486,41,Salary,North-east,Married,96911,SUV,Used Car,0
1100004487,27,Salary,Central,Single,16294,SUV,New Car,0
1100004488,21,Self Employee,North-east,Married,11793,Pickup,Used Car,0
1100004489,41,Salary,Central,Married,131611,Pickup,Used Car,0
1100004490,19,Self Employee,North-east,Single,15176,Eco Car,Used Car,0
1100004491,18,Salary,Central,Single,14894,Eco Car,Used Car,0
1100004492,16,Self Employee,North,Married,15269,Pickup,Used Car,0
1100004493,18,Farmer,Central,Single,15035,Eco Car,Used Car,0
1100004494,38,Farmer,North-east,Single,25265,Eco Car,Used Car,0
1100004495,47,Salary,South,Single,108731,Eco Car,Used Car,0
1100004496,23,Farmer,North-east,Single,15112,SUV,New Car,1
1100004497,30,Self Employee,North-east,Married,49767,Pickup,Used Car,0
1100004498,17,Farmer,Central,Married,15820,Pickup,New Car,0
1100004499,23,Salary,North-east,Married,17795,SUV,Used Car,0
1100004500,26,Self Employee,North-east,Single,11214,SUV,Used Car,1
1100004501,41,Salary,North-east,Single,71746,Eco Car,Used Car,0
1100004502,30,Farmer,North-east,Single,54237,Eco Car,New Car,0
1100004503,43,Salary,North,Married,109898,Luxury,Used Car,0
1100004504,31,Farmer,North-east,Married,69612,Pickup,Used Car,0
1100004505,32,Salary,South,Married,66378,Eco Car,Used Car,0
1100004506,24,Salary,North-east,Married,19501,Luxury,Used Car,1
1100004507,20,Self Employee,South,Married,14036,Pickup,New Car,0
1100004508,37,Salary,South,Single,41690,Luxury,Used Car,0
1100004509,24,Farmer,Central,Married,15030,Eco Car,Used Car,0
1100004510,38,Salary,North,Single,64013,Pickup,Used Car,0
1100004511,23,Salary,North,Married,16077,Eco Car,New Car,0
1100004512,18,Salary,Central,Married,14001,Pickup,Used Car,0
1100004513,22,Farmer,North-east,Single,17121,Eco Car,Used Car,0
1100004514,28,Salary,North-east,Single,18510,Pickup,New Car,0
1100004515,45,Farmer,North-east,Single,102756,Pickup,Used Car,0
1100004516,26,Salary,North-east,Married,11681,Pickup,Used Car,0
1100004517,34,Self Employee,North,Single,37303,Eco Car,Used Car,0
1100004518,23,Salary,Central,Single,17284,Eco Car,Used Car,0
1100004519,33,Farmer,South,Single,55404,SUV,Used Car,0
1100004520,28,Self Employee,North-east,Single,17356,Eco Car,Used Car,0
1100004521,23,Farmer,North,Single,15791,Pickup,New Car,0
1100004522,23,Farmer,Central,Single,14063,Pickup,Used Car,0
1100004523,27,Salary,Central,Married,14789,SUV,Used Car,0
1100004524,39,Farmer,North-east,Married,52913,SUV,Used Car,0
1100004525,19,Self Employee,Central,Married,15827,Eco Car,New Car,0
1100004526,33,Farmer,North-east,Single,38969,Eco Car,Used Car,0
1100004527,30,Salary,North-east,Single,45893,Pickup,Used Car,0
1100004528,23,Self Employee,North-east,Single,13912,Eco Car,Used Car,0
1100004529,24,Farmer,Central,Single,12090,Eco Car,New Car,0
1100004530,28,Self Employee,North-east,Married,14247,SUV,New Car,1
1100004531,24,Salary,Central,Single,18883,SUV,New Car,0
1100004532,20,Self Employee,Central,Single,14124,Eco Car,New Car,0
1100004533,18,Farmer,North,Single,14287,Pickup,Used Car,0
1100004534,33,Salary,North-east,Married,41359,Eco Car,New Car,0
1100004535,26,Farmer,North-east,Single,16619,Pickup,Used Car,0
1100004536,22,Salary,Central,Married,11726,Luxury,New Car,0
1100004537,24,Self Employee,Central,Married,19641,SUV,Used Car,0
1100004538,25,Salary,North,Married,14823,Eco Car,New Car,0
1100004539,36,Farmer,North-east,Single,32598,Pickup,Used Car,0
1100004540,24,Farmer,South,Single,12433,SUV,Used Car,0
1100004541,36,Self Employee,South,Single,55662,Eco Car,New Car,0
1100004542,20,Salary,Central,Married,15069,Eco Car,Used Car,0
1100004543,32,Salary,Central,Single,56482,SUV,Used Car,0
1100004544,23,Farmer,North-east,Married,19773,Eco Car,Used Car,0
1100004545,22,Salary,North-east,Single,14513,SUV,Used Car,1
1100004546,35,Salary,North,Married,53234,Eco Car,New Car,0
1100004547,31,Salary,North-east,Single,56185,Eco Car,Used Car,0
1100004548,24,Salary,North-east,Single,18051,Eco Car,Used Car,0
1100004549,22,Salary,North,Single,13745,Eco Car,Used Car,0
1100004550,27,Farmer,North-east,Married,14346,Pickup,Used Car,0
1100004551,27,Farmer,Central,Single,12426,Eco Car,Used Car,0
1100004552,22,Salary,North-east,Single,14598,SUV,Used Car,0
1100004553,35,Farmer,South,Married,68928,Pickup,Used Car,0
1100004554,22,Salary,North,Married,19742,Eco Car,Used Car,0
1100004555,21,Salary,Central,Single,15474,Eco Car,New Car,0
1100004556,40,Farmer,South,Married,80510,Pickup,New Car,0
1100004557,32,Farmer,Central,Single,61933,Eco Car,New Car,0
1100004558,25,Salary,North-east,Married,10676,Eco Car,New Car,0
1100004559,24,Self Employee,North-east,Single,19622,SUV,New Car,1
1100004560,37,Salary,Central,Married,43302,Pickup,New Car,0
1100004561,19,Farmer,North-east,Married,14336,Pickup,New Car,0
1100004562,26,Salary,Central,Single,14319,Eco Car,New Car,0
1100004563,23,Self Employee,North-east,Married,19446,SUV,Used Car,1
1100004564,35,Farmer,North,Married,53770,Pickup,Used Car,0
1100004565,26,Farmer,North-east,Single,16107,SUV,New Car,1
1100004566,29,Farmer,Central,Married,19104,Eco Car,Used Car,0
1100004567,27,Salary,North,Single,12235,Luxury,Used Car,1
1100004568,44,Farmer,North-east,Single,125445,Eco Car,New Car,0
1100004569,38,Farmer,North-east,Married,49919,Eco Car,Used Car,0
1100004570,37,Farmer,North-east,Married,30420,Pickup,New Car,0
1100004571,23,Self Employee,North-east,Single,13440,Luxury,Used Car,1
1100004572,39,Salary,Central,Single,33642,Luxury,Used Car,0
1100004573,22,Salary,North-east,Single,15859,Eco Car,New Car,0
1100004574,37,Salary,South,Single,35922,Luxury,Used Car,1
1100004575,40,Farmer,North-east,Married,108508,SUV,Used Car,0
1100004576,28,Salary,South,Single,15877,Luxury,New Car,0
1100004577,27,Farmer,North-east,Single,15721,Pickup,Used Car,0
1100004578,31,Salary,Central,Married,52176,Pickup,New Car,0
1100004579,32,Farmer,Central,Single,45451,SUV,Used Car,0
1100004580,28,Salary,North-east,Single,12620,Eco Car,New Car,0
1100004581,22,Farmer,North,Married,18569,SUV,New Car,1
1100004582,33,Self Employee,North,Single,47642,Pickup,Used Car,0
1100004583,22,Farmer,South,Married,15123,Pickup,Used Car,0
1100004584,36,Self Employee,Central,Married,30475,SUV,Used Car,0
1100004585,28,Self Employee,North,Married,10001,Pickup,Used Car,0
1100004586,30,Self Employee,North-east,Single,50773,Eco Car,Used Car,0
1100004587,41,Self Employee,North,Single,58540,Pickup,Used Car,0
1100004588,18,Salary,South,Single,14944,Eco Car,New Car,0
1100004589,29,Farmer,Central,Married,11193,Pickup,New Car,0
1100004590,19,Self Employee,Central,Married,15890,Eco Car,Used Car,0
1100004591,19,Farmer,South,Single,14400,Pickup,New Car,0
1100004592,28,Self Employee,Central,Single,18036,Pickup,Used Car,0
1100004593,34,Salary,North-east,Single,72030,Eco Car,Used Car,0
1100004594,40,Farmer,North-east,Single,104723,Eco Car,Used Car,0
1100004595,35,Farmer,South,Single,48974,Eco Car,New Car,0
1100004596,35,Self Employee,North,Married,38294,Pickup,New Car,0
1100004597,30,Salary,Central,Married,51343,Eco Car,Used Car,0
1100004598,52,Farmer,North,Married,118390,Eco Car,Used Car,0
1100004599,36,Salary,Central,Married,72097,SUV,Used Car,0
1100004600,34,Farmer,North-east,Single,68042,Luxury,Used Car,0
1100004601,24,Salary,South,Single,19462,SUV,New Car,0
1100004602,28,Salary,North-east,Single,12760,Luxury,New Car,1
1100004603,28,Salary,South,Married,19868,SUV,Used Car,0
1100004604,28,Salary,Central,Single,17534,Eco Car,New Car,0
1100004605,33,Farmer,Central,Married,43357,Eco Car,New Car,0
1100004606,35,Salary,Central,Single,68253,SUV,Used Car,0
1100004607,33,Salary,North,Single,66551,Eco Car,Used Car,0
1100004608,32,Farmer,Central,Married,70205,Pickup,New Car,0
1100004609,20,Farmer,North-east,Single,14895,SUV,Used Car,0
1100004610,19,Self Employee,Central,Married,14942,Eco Car,New Car,0
1100004611,41,Salary,Central,Single,138435,SUV,Used Car,0
1100004612,40,Self Employee,North,Married,81202,Eco Car,Used Car,0
1100004613,30,Farmer,Central,Single,51572,Luxury,New Car,0
1100004614,26,Salary,North-east,Married,17830,Eco Car,Used Car,0
1100004615,13,Farmer,North,Married,15268,SUV,New Car,1
1100004616,28,Farmer,Central,Married,13497,Pickup,New Car,0
1100004617,30,Farmer,North-east,Single,45337,Pickup,Used Car,0
1100004618,27,Farmer,Central,Single,18655,Eco Car,New Car,0
1100004619,20,Farmer,North-east,Married,14583,Eco Car,New Car,0
1100004620,18,Self Employee,South,Single,14285,Eco Car,Used Car,0
1100004621,27,Self Employee,North-east,Single,11524,SUV,New Car,0
1100004622,23,Farmer,Central,Married,15320,Eco Car,Used Car,0
1100004623,29,Self Employee,Central,Single,17904,Eco Car,New Car,0
1100004624,27,Farmer,South,Single,13639,Eco Car,Used Car,0
1100004625,22,Salary,North,Single,10864,SUV,New Car,0
1100004626,39,Salary,Central,Married,29104,Luxury,Used Car,0
1100004627,29,Self Employee,North-east,Married,15973,Eco Car,Used Car,0
1100004628,32,Farmer,North-east,Married,43511,Pickup,Used Car,0
1100004629,28,Farmer,North-east,Single,10708,Eco Car,New Car,0
1100004630,21,Farmer,North-east,Single,12625,Pickup,Used Car,0
1100004631,40,Self Employee,Central,Married,116499,Eco Car,Used Car,0
1100004632,24,Farmer,North-east,Single,13975,Eco Car,New Car,0
1100004633,23,Farmer,Central,Married,11008,Pickup,New Car,0
1100004634,23,Salary,Central,Married,10751,SUV,Used Car,0
1100004635,26,Salary,North-east,Married,12946,SUV,Used Car,1
1100004636,24,Farmer,North-east,Married,16799,Eco Car,Used Car,0
1100004637,39,Salary,North,Single,66860,Pickup,New Car,0
1100004638,19,Self Employee,North-east,Married,14154,Eco Car,Used Car,0
1100004639,27,Farmer,Central,Single,17002,SUV,Used Car,1
1100004640,34,Farmer,North,Single,62403,Pickup,Used Car,0
1100004641,20,Farmer,North,Single,15194,Luxury,New Car,0
1100004642,23,Farmer,Central,Married,14041,Eco Car,New Car,0
1100004643,25,Farmer,Central,Married,17393,Eco Car,New Car,0
1100004644,43,Self Employee,Central,Single,120543,SUV,New Car,0
1100004645,36,Farmer,South,Single,39898,Pickup,Used Car,0
1100004646,40,Farmer,Central,Single,101291,Eco Car,New Car,0
1100004647,20,Salary,North-east,Single,14322,SUV,Used Car,0
1100004648,18,Farmer,South,Single,14105,Eco Car,Used Car,0
1100004649,26,Self Employee,Central,Single,10831,SUV,Used Car,0
1100004650,30,Farmer,Central,Single,51814,Luxury,Used Car,0
1100004651,30,Farmer,Central,Married,54505,Pickup,New Car,0
1100004652,25,Salary,Central,Married,12815,Eco Car,New Car,0
1100004653,31,Self Employee,North-east,Single,56733,Eco Car,Used Car,0
1100004654,43,Salary,North-east,Single,147528,Pickup,New Car,0
1100004655,29,Self Employee,Central,Married,14888,Pickup,New Car,0
1100004656,20,Self Employee,Central,Single,15235,Luxury,Used Car,1
1100004657,40,Farmer,North-east,Married,88487,Pickup,Used Car,0
1100004658,34,Self Employee,North-east,Single,26454,Eco Car,New Car,0
1100004659,22,Farmer,North,Married,12997,Eco Car,New Car,0
1100004660,14,Salary,Central,Single,14076,SUV,Used Car,0
1100004661,30,Salary,Central,Married,51174,Eco Car,New Car,0
1100004662,18,Salary,Central,Married,15558,Pickup,Used Car,0
1100004663,39,Self Employee,North-east,Married,66191,Eco Car,Used Car,0
1100004664,29,Farmer,Central,Single,11125,Eco Car,New Car,0
1100004665,32,Farmer,Central,Single,62449,Luxury,New Car,0
1100004666,20,Self Employee,Central,Married,15155,Pickup,New Car,0
1100004667,17,Farmer,North-east,Single,14979,Eco Car,Used Car,0
1100004668,25,Salary,North-east,Single,17520,Luxury,Used Car,1
1100004669,29,Farmer,North-east,Married,19193,Eco Car,New Car,0
1100004670,21,Salary,North-east,Single,13624,Eco Car,New Car,0
1100004671,35,Self Employee,North-east,Married,64575,Eco Car,Used Car,0
1100004672,31,Farmer,Central,Single,37408,Eco Car,New Car,0
1100004673,28,Salary,North,Married,15655,Eco Car,New Car,0
1100004674,29,Self Employee,North,Single,14414,Pickup,New Car,0
1100004675,17,Self Employee,Central,Single,14617,SUV,New Car,0
1100004676,35,Farmer,Central,Married,66522,SUV,Used Car,0
1100004677,35,Salary,North-east,Single,39000,SUV,New Car,1
1100004678,34,Salary,South,Single,55921,Eco Car,Used Car,0
1100004679,24,Salary,Central,Single,14863,SUV,New Car,0
1100004680,38,Salary,Central,Married,34168,Pickup,Used Car,0
1100004681,34,Farmer,North,Married,30140,SUV,Used Car,1
1100004682,18,Farmer,North-east,Married,14426,Pickup,Used Car,0
1100004683,24,Salary,Central,Married,12835,Eco Car,Used Car,0
1100004684,23,Farmer,South,Single,18869,Pickup,Used Car,0
1100004685,26,Self Employee,Central,Married,19942,Luxury,Used Car,0
1100004686,29,Farmer,Central,Single,17685,Luxury,Used Car,1
1100004687,28,Salary,North,Married,11907,Pickup,Used Car,0
1100004688,44,Salary,North-east,Single,93298,Pickup,Used Car,0
1100004689,38,Salary,Central,Single,27583,Pickup,New Car,0
1100004690,31,Farmer,Central,Single,28173,SUV,New Car,0
1100004691,45,Farmer,North-east,Married,119554,Pickup,Used Car,0
1100004692,24,Farmer,Central,Single,17589,SUV,Used Car,0
1100004693,24,Salary,Central,Single,10415,Eco Car,Used Car,0
1100004694,19,Farmer,North-east,Single,14674,SUV,Used Car,1
1100004695,33,Farmer,North-east,Married,37728,Pickup,New Car,0
1100004696,25,Salary,North,Married,16233,Eco Car,Used Car,0
1100004697,28,Farmer,South,Married,12510,Eco Car,Used Car,0
1100004698,27,Farmer,North-east,Single,15600,Pickup,Used Car,0
1100004699,29,Farmer,North,Single,11456,Eco Car,Used Car,0
1100004700,39,Salary,Central,Married,72546,Pickup,New Car,0
1100004701,47,Salary,North-east,Married,142140,SUV,New Car,0
1100004702,24,Self Employee,South,Single,18292,Eco Car,Used Car,0
1100004703,19,Farmer,Central,Married,14343,SUV,Used Car,0
1100004704,17,Self Employee,Central,Single,15394,Eco Car,New Car,0
1100004705,43,Farmer,Central,Single,84671,SUV,Used Car,0
1100004706,31,Salary,South,Single,44622,Eco Car,New Car,0
1100004707,32,Farmer,Central,Single,25374,SUV,Used Car,0
1100004708,15,Farmer,North,Married,15620,Eco Car,Used Car,0
1100004709,38,Farmer,South,Single,58700,Eco Car,Used Car,0
1100004710,20,Self Employee,Central,Single,15184,Pickup,New Car,0
1100004711,29,Salary,South,Single,12227,Pickup,New Car,0
1100004712,30,Farmer,Central,Single,48163,SUV,Used Car,0
1100004713,52,Farmer,North-east,Single,181070,Eco Car,New Car,0
1100004714,39,Salary,Central,Married,30975,SUV,Used Car,0
1100004715,44,Farmer,North-east,Married,52529,SUV,Used Car,0
1100004716,24,Self Employee,South,Married,16338,Eco Car,Used Car,0
1100004717,37,Farmer,Central,Single,28411,Pickup,New Car,0
1100004718,21,Farmer,North-east,Married,12178,Pickup,New Car,0
1100004719,26,Salary,North-east,Single,10641,Pickup,Used Car,0
1100004720,30,Farmer,Central,Single,54558,Eco Car,Used Car,0
1100004721,23,Farmer,North-east,Single,13479,Pickup,New Car,0
1100004722,29,Salary,North,Single,19864,SUV,Used Car,1
1100004723,24,Self Employee,South,Single,17345,SUV,New Car,0
1100004724,41,Farmer,North,Single,132934,Eco Car,Used Car,0
1100004725,29,Farmer,North,Married,19106,Pickup,New Car,0
1100004726,31,Self Employee,North-east,Married,25215,Luxury,Used Car,1
1100004727,23,Salary,Central,Married,17759,Pickup,Used Car,0
1100004728,37,Farmer,North-east,Single,47262,Pickup,Used Car,0
1100004729,32,Self Employee,Central,Married,25098,Eco Car,New Car,0
1100004730,45,Salary,North,Single,90687,Eco Car,New Car,0
1100004731,23,Self Employee,Central,Single,12502,Eco Car,Used Car,0
1100004732,23,Farmer,Central,Married,19605,Luxury,Used Car,0
1100004733,16,Farmer,South,Single,14294,Luxury,Used Car,1
1100004734,25,Salary,North-east,Single,12008,Eco Car,New Car,0
1100004735,27,Self Employee,Central,Married,14363,Luxury,New Car,0
1100004736,24,Salary,North,Married,12531,Pickup,New Car,0
1100004737,27,Salary,Central,Married,11626,SUV,Used Car,0
1100004738,31,Salary,Central,Married,72624,SUV,New Car,0
1100004739,29,Self Employee,North,Single,17375,Pickup,Used Car,0
1100004740,32,Farmer,Central,Married,32951,SUV,Used Car,0
1100004741,19,Self Employee,North-east,Married,15952,Eco Car,New Car,0
1100004742,15,Salary,North,Single,15035,Eco Car,Used Car,0
1100004743,22,Farmer,Central,Single,13460,Luxury,Used Car,0
1100004744,27,Farmer,North,Married,16200,Eco Car,Used Car,0
1100004745,28,Farmer,Central,Married,14118,Pickup,Used Car,0
1100004746,29,Farmer,Central,Married,12354,Eco Car,New Car,0
1100004747,47,Farmer,North-east,Single,129236,Pickup,New Car,0
1100004748,35,Farmer,North,Single,31205,Pickup,Used Car,0
1100004749,40,Farmer,Central,Single,99977,SUV,New Car,0
1100004750,18,Farmer,Central,Married,14026,Luxury,New Car,1
